Name,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
ERR5205871,NA,NODE_49_length_1316_cov_13.708299,861,1205,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.00,100.00,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR5205871,NA,NODE_4_length_210457_cov_9.380290,143472,144293,+,blaOXA-66,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021792.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,NA,NA
ERR5205871,NA,NODE_51_length_1128_cov_11.579203,165,977,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.00,100.00,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,NA,NA
ERR5205871,NA,NODE_52_length_1094_cov_14.931658,191,967,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.00,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,NA,NA
ERR5205871,NA,NODE_11_length_131116_cov_11.044422,109,1257,+,blaADC-82,extended-spectrum class C beta-lactamase ADC-82,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_001211216.1,extended-spectrum class C beta-lactamase ADC-82,NA,NA
ERR5205871,NA,NODE_18_length_86488_cov_13.537152,35452,36237,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.00,98.85,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR5205871,NA,NODE_21_length_67844_cov_13.305587,2336,3535,-,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,BLASTX,400,401,99.75,100.00,400,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),NA,NA
ERR5205871,NA,NODE_21_length_67844_cov_13.305587,6911,7744,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100.00,100.00,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR5205871,NA,NODE_21_length_67844_cov_13.305587,7747,8547,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.00,100.00,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR5205871,NA,NODE_41_length_13155_cov_9.820159,4252,5133,-,mph(E),Mph(E) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,ERYTHROMYCIN,EXACTX,294,294,100.00,100.00,294,WP_000155092.1,Mph(E) family macrolide 2'-phosphotransferase,NA,NA
ERR5205871,NA,NODE_41_length_13155_cov_9.820159,5192,6664,-,msr(E),ABC-F type ribosomal protection protein Msr(E),core,AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,EXACTX,491,491,100.00,100.00,491,WP_000052512.1,ABC-F type ribosomal protection protein Msr(E),NA,NA
ERR5205871,NA,NODE_41_length_13155_cov_9.820159,8966,9736,-,armA,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,257,257,100.00,100.00,257,WP_000359986.1,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,NA,NA
ERR5205871,NA,NODE_44_length_2643_cov_33.141509,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.00,100.00,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,NA,NA
ERR5205871,NA,NODE_45_length_2454_cov_14.252654,221,691,-,dfrA7,trimethoprim-resistant dihydrofolate reductase DfrA7,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.00,100.00,157,WP_000703418.1,trimethoprim-resistant dihydrofolate reductase DfrA7,NA,NA
ERR5205871,NA,NODE_45_length_2454_cov_14.252654,776,1327,-,aac(6')-Ib3,aminoglycoside N-acetyltransferase AAC(6')-Ib3,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,ALLELEX,184,184,100.00,100.00,184,WP_032488579.1,aminoglycoside N-acetyltransferase AAC(6')-Ib3,NA,NA
ERR5205871,NA,NODE_45_length_2454_cov_14.252654,1468,2328,-,blaGES-35,class A beta-lactamase GES-35,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,287,287,100.00,100.00,287,WP_111273848.1,class A beta-lactamase GES-35,NA,NA
ERR5205871,NA,NODE_47_length_1832_cov_9.302366,155,943,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100.00,100.00,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
ERR5205871,NA,NODE_47_length_1832_cov_9.302366,1004,1633,-,catB8,type B-3 chloramphenicol O-acetyltransferase CatB8,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,210,210,100.00,100.00,210,WP_002075262.1,type B-3 chloramphenicol O-acetyltransferase CatB8,NA,NA
ERR5205871,NA,NODE_49_length_1316_cov_13.708299,28,864,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR5205871,NA,NODE_49_length_1316_cov_13.708299,861,1205,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.00,100.00,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR5205871,NA,NODE_4_length_210457_cov_9.380290,143472,144293,+,blaOXA-66,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021792.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,NA,NA
ERR5205871,NA,NODE_51_length_1128_cov_11.579203,165,977,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.00,100.00,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,NA,NA
ERR5205871,NA,NODE_52_length_1094_cov_14.931658,191,967,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.00,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,NA,NA
ERR6938061,NA,NODE_11_length_180492_cov_12.278143,155148,155969,+,blaOXA-104,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_024433915.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104,NA,NA
ERR6938061,NA,NODE_18_length_87394_cov_23.670542,51933,52718,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.00,98.47,262,WP_001112624.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,15305,16105,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.00,100.00,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,16108,16941,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100.00,100.00,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,20421,20912,+,dfrA45,trimethoprim-resistant dihydrofolate reductase DfrA45,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,164,164,100.00,100.00,164,WP_049581834.1,trimethoprim-resistant dihydrofolate reductase DfrA45,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,24888,25700,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.00,100.00,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR6938061,NA,NODE_34_length_8108_cov_23.107754,6739,7101,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.00,100.00,121,WP_004201167.1,bleomycin binding protein Ble-MBL,NA,NA
ERR6938061,NA,NODE_34_length_8108_cov_23.107754,7108,7917,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.00,100.00,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,3228,4064,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,4061,4405,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.00,100.00,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,4600,5856,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100.00,100.00,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,6180,6629,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100.00,100.00,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,328,1098,+,armA,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,257,257,100.00,100.00,257,WP_000359986.1,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,3400,4872,+,msr(E),ABC-F type ribosomal protection protein Msr(E),core,AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,EXACTX,491,491,100.00,100.00,491,WP_000052512.1,ABC-F type ribosomal protection protein Msr(E),NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,4931,5812,+,mph(E),Mph(E) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,ERYTHROMYCIN,EXACTX,294,294,100.00,100.00,294,WP_000155092.1,Mph(E) family macrolide 2'-phosphotransferase,NA,NA
ERR6938061,NA,NODE_3_length_304402_cov_17.466693,134820,135968,+,blaADC-26,extended-spectrum class C beta-lactamase ADC-26,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_001211238.1,extended-spectrum class C beta-lactamase ADC-26,NA,NA
ERR6938061,NA,NODE_43_length_5259_cov_124.580814,4455,5231,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.00,99.23,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,NA,NA
ERR6938061,NA,NODE_46_length_2641_cov_41.754524,133,951,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.00,100.00,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,NA,NA
ERR6938061,NA,NODE_6_length_234370_cov_24.279125,218015,218419,+,fos,fosfomycin resistance glutathione transferase FosLL,core,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,BLASTX,135,135,100.00,96.30,135,WP_000777201.1,fosfomycin resistance glutathione transferase FosLL,NA,NA
ERR6938061,NA,NODE_11_length_180492_cov_12.278143,155148,155969,+,blaOXA-104,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_024433915.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104,NA,NA
ERR6938061,NA,NODE_18_length_87394_cov_23.670542,51933,52718,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.00,98.47,262,WP_001112624.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,15305,16105,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.00,100.00,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,16108,16941,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100.00,100.00,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,20421,20912,+,dfrA45,trimethoprim-resistant dihydrofolate reductase DfrA45,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,164,164,100.00,100.00,164,WP_049581834.1,trimethoprim-resistant dihydrofolate reductase DfrA45,NA,NA
ERR6938061,NA,NODE_26_length_34111_cov_18.328266,24888,25700,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.00,100.00,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR6938061,NA,NODE_34_length_8108_cov_23.107754,6739,7101,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.00,100.00,121,WP_004201167.1,bleomycin binding protein Ble-MBL,NA,NA
ERR6938061,NA,NODE_34_length_8108_cov_23.107754,7108,7917,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.00,100.00,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,3228,4064,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,4061,4405,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.00,100.00,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,4600,5856,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100.00,100.00,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
ERR6938061,NA,NODE_37_length_7698_cov_16.801553,6180,6629,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100.00,100.00,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,328,1098,+,armA,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,257,257,100.00,100.00,257,WP_000359986.1,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,3400,4872,+,msr(E),ABC-F type ribosomal protection protein Msr(E),core,AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,EXACTX,491,491,100.00,100.00,491,WP_000052512.1,ABC-F type ribosomal protection protein Msr(E),NA,NA
ERR6938061,NA,NODE_39_length_7636_cov_17.418867,4931,5812,+,mph(E),Mph(E) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,ERYTHROMYCIN,EXACTX,294,294,100.00,100.00,294,WP_000155092.1,Mph(E) family macrolide 2'-phosphotransferase,NA,NA
ERR6938061,NA,NODE_3_length_304402_cov_17.466693,134820,135968,+,blaADC-26,extended-spectrum class C beta-lactamase ADC-26,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_001211238.1,extended-spectrum class C beta-lactamase ADC-26,NA,NA
ERR6938061,NA,NODE_43_length_5259_cov_124.580814,4455,5231,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.00,99.23,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,NA,NA
ERR6938061,NA,NODE_46_length_2641_cov_41.754524,133,951,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.00,100.00,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,NA,NA
ERR6938061,NA,NODE_6_length_234370_cov_24.279125,218015,218419,+,fos,fosfomycin resistance glutathione transferase FosLL,core,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,BLASTX,135,135,100.00,96.30,135,WP_000777201.1,fosfomycin resistance glutathione transferase FosLL,NA,NA
ERR6938074,NA,NODE_26_length_43804_cov_26.257179,8158,8943,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.00,99.24,262,WP_001112624.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938074,NA,NODE_57_length_22992_cov_16.490456,16469,17290,-,blaOXA-65,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021782.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65,NA,NA
ERR6938074,NA,NODE_7_length_102907_cov_18.638919,23248,24396,+,blaADC-32,extended-spectrum class C beta-lactamase ADC-32,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_004739487.1,extended-spectrum class C beta-lactamase ADC-32,NA,NA
ERR6938074,NA,NODE_26_length_43804_cov_26.257179,8158,8943,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.00,99.24,262,WP_001112624.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938074,NA,NODE_57_length_22992_cov_16.490456,16469,17290,-,blaOXA-65,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021782.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65,NA,NA
ERR6938074,NA,NODE_7_length_102907_cov_18.638919,23248,24396,+,blaADC-32,extended-spectrum class C beta-lactamase ADC-32,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_004739487.1,extended-spectrum class C beta-lactamase ADC-32,NA,NA
ERR6938077,NA,NODE_1_length_436281_cov_14.952706,267885,268706,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,NA,NA
ERR6938077,NA,NODE_22_length_59141_cov_25.963247,23636,24421,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.00,100.00,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938077,NA,NODE_29_length_40664_cov_18.525749,39408,40556,-,blaADC-78,extended-spectrum class C beta-lactamase ADC-78,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_057691006.1,extended-spectrum class C beta-lactamase ADC-78,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,4578,5414,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,8562,9023,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.00,100.00,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,10070,10858,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100.00,100.00,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,11025,11369,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.00,100.00,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,11366,12202,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR6938077,NA,NODE_48_length_2640_cov_14.690673,132,950,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.00,100.00,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,NA,NA
ERR6938077,NA,NODE_53_length_1095_cov_19.610442,192,968,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.00,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,NA,NA
ERR6938077,NA,NODE_1_length_436281_cov_14.952706,267885,268706,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.00,100.00,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,NA,NA
ERR6938077,NA,NODE_22_length_59141_cov_25.963247,23636,24421,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.00,100.00,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,NA,NA
ERR6938077,NA,NODE_29_length_40664_cov_18.525749,39408,40556,-,blaADC-78,extended-spectrum class C beta-lactamase ADC-78,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.00,100.00,383,WP_057691006.1,extended-spectrum class C beta-lactamase ADC-78,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,4578,5414,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.00,100.00,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR6938077,NA,NODE_35_length_15168_cov_31.326631,8562,9023,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.00,100.00,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,NA,NA
