Name,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description,sample_id,molecule_type,primary_cluster_id,secondary_cluster_id,contig_id,size,gc,md5,circularity_status,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,repetitive_dna_id,repetitive_dna_type,filtering_reason
ERR7226554,,NODE_39_length_4810_cov_55.537253,1452,2654,-,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,ERR7226554,plasmid,AC715,AM016,NODE_39_length_4810_cov_55.537253,4810,0.507068607068607,158b5365b8e213e18750ca531e55ac98,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0202797,Acinetobacter baumannii,-,-,-
ERR7226554,,NODE_3_length_279380_cov_38.466931,203,547,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR7226554,chromosome,-,-,NODE_3_length_279380_cov_38.466931,279380,0.4078602620087336,1ba2c9cbdf4df278db93ee9ceb69ec08,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226554,,NODE_3_length_279380_cov_38.466931,544,1380,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR7226554,chromosome,-,-,NODE_3_length_279380_cov_38.466931,279380,0.4078602620087336,1ba2c9cbdf4df278db93ee9ceb69ec08,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226554,,NODE_41_length_3609_cov_34.243305,2013,2474,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,ERR7226554,chromosome,-,-,NODE_41_length_3609_cov_34.243305,3609,0.5658077029648102,2d320bef24df4b13eab9ffff06ddc2e0,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226554,,NODE_43_length_2637_cov_69.868400,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,ERR7226554,plasmid,AC163,-,NODE_43_length_2637_cov_69.868400,2637,0.3674630261660978,68f4cda09eb19f2c7a481d4e93d02d50,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0533217,Acinetobacter baumannii,-,-,-
ERR7226554,,NODE_46_length_1509_cov_40.859574,166,978,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,ERR7226554,chromosome,-,-,NODE_46_length_1509_cov_40.859574,1509,0.465871438038436,60fcf66dd481637f1098ab7938e36f44,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226554,,NODE_48_length_1143_cov_41.727969,130,930,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR7226554,plasmid,AC715,AM016,NODE_48_length_1143_cov_41.727969,1143,0.5293088363954506,f65e4e97dca9156df3e45b08d6d88c5d,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0202797,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
ERR7226554,,NODE_49_length_1093_cov_48.031187,126,902,-,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,ERR7226554,chromosome,-,-,NODE_49_length_1093_cov_48.031187,1093,0.3357731015553522,3a500b3ee18f2f8b789f8051685846a5,not tested,-,-,-,-,-,-,-,-,-,-,-,-,JQ241792,ISC1041,repetitve element
ERR7226554,,NODE_53_length_859_cov_124.760526,11,796,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,ERR7226554,chromosome,-,-,NODE_53_length_859_cov_124.760526,859,0.529685681024447,c003f81ccaa6fef984472e8ac37ed64e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226554,,NODE_54_length_831_cov_72.506831,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR7226554,chromosome,-,-,NODE_54_length_831_cov_72.506831,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226554,,NODE_5_length_245386_cov_33.267515,244018,245166,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,ERR7226554,chromosome,-,-,NODE_5_length_245386_cov_33.267515,245386,0.3845940681212457,028b93b82060d29af2ca3d55e360a8a9,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_1_length_317579_cov_27.628616,226624,227445,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,ERR7226556,chromosome,-,-,NODE_1_length_317579_cov_27.628616,317579,0.3754656321734119,3e39a73ad02c213f3859832303b36947,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_20_length_79977_cov_41.881332,34685,35470,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,ERR7226556,chromosome,-,-,NODE_20_length_79977_cov_41.881332,79977,0.3975142853570401,b9049e18fe891b415fd157d846d669fe,not tested,rep_cluster_2288,CP032289_00012,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_21_length_68527_cov_39.455281,67148,67984,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR7226556,chromosome,-,-,NODE_21_length_68527_cov_39.455281,68527,0.4224028485122652,876b710efc875ad76dc2b664fab19b76,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_21_length_68527_cov_39.455281,67981,68325,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR7226556,chromosome,-,-,NODE_21_length_68527_cov_39.455281,68527,0.4224028485122652,876b710efc875ad76dc2b664fab19b76,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_23_length_64282_cov_31.590764,63044,63514,+,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.0,100.0,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,,,ERR7226556,chromosome,-,-,NODE_23_length_64282_cov_31.590764,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_23_length_64282_cov_31.590764,63612,64133,+,sat2,streptothricin N-acetyltransferase Sat2,core,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,EXACTX,174,174,100.0,100.0,174,WP_000704156.1,streptothricin N-acetyltransferase Sat2,,,ERR7226556,chromosome,-,-,NODE_23_length_64282_cov_31.590764,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_37_length_8120_cov_34.815110,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,ERR7226556,chromosome,-,-,NODE_37_length_8120_cov_34.815110,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR7226556,,NODE_37_length_8120_cov_34.815110,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,ERR7226556,chromosome,-,-,NODE_37_length_8120_cov_34.815110,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR7226556,,NODE_39_length_4810_cov_55.838251,2157,3359,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,ERR7226556,plasmid,AC715,AM016,NODE_39_length_4810_cov_55.838251,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_39_length_4810_cov_55.838251,3980,4792,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,ERR7226556,plasmid,AC715,AM016,NODE_39_length_4810_cov_55.838251,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_41_length_3609_cov_33.721652,2013,2474,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,ERR7226556,chromosome,-,-,NODE_41_length_3609_cov_33.721652,3609,0.5658077029648102,2d320bef24df4b13eab9ffff06ddc2e0,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226556,,NODE_43_length_2637_cov_65.315209,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,ERR7226556,plasmid,AC163,AL241,NODE_43_length_2637_cov_65.315209,2637,0.3674630261660978,68f4cda09eb19f2c7a481d4e93d02d50,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0023533,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_46_length_1509_cov_41.326950,166,978,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,ERR7226556,chromosome,-,-,NODE_46_length_1509_cov_41.326950,1509,0.465871438038436,60fcf66dd481637f1098ab7938e36f44,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226556,,NODE_48_length_1143_cov_40.218391,130,930,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR7226556,plasmid,AC715,AM016,NODE_48_length_1143_cov_40.218391,1143,0.5293088363954506,f65e4e97dca9156df3e45b08d6d88c5d,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
ERR7226556,,NODE_4_length_245386_cov_33.315871,244018,245166,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,ERR7226556,chromosome,-,-,NODE_4_length_245386_cov_33.315871,245386,0.3845940681212457,028b93b82060d29af2ca3d55e360a8a9,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_50_length_981_cov_38.202948,126,902,-,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,ERR7226556,chromosome,-,-,NODE_50_length_981_cov_38.202948,981,0.3302752293577982,9a7a832c1c822902a9e9303715c54349,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_53_length_859_cov_127.051316,64,849,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,ERR7226556,chromosome,-,-,NODE_53_length_859_cov_127.051316,859,0.529685681024447,e207eb4be0651e8ed37013c320c93bb7,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_54_length_831_cov_66.062842,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR7226556,chromosome,-,-,NODE_54_length_831_cov_66.062842,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_1_length_317579_cov_27.628616,226624,227445,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,ERR7226556,chromosome,-,-,NODE_1_length_317579_cov_27.628616,317579,0.3754656321734119,3e39a73ad02c213f3859832303b36947,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_20_length_79977_cov_41.881332,34685,35470,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,ERR7226556,chromosome,-,-,NODE_20_length_79977_cov_41.881332,79977,0.3975142853570401,b9049e18fe891b415fd157d846d669fe,not tested,rep_cluster_2288,CP032289_00012,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_21_length_68527_cov_39.455281,67148,67984,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR7226556,chromosome,-,-,NODE_21_length_68527_cov_39.455281,68527,0.4224028485122652,876b710efc875ad76dc2b664fab19b76,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_21_length_68527_cov_39.455281,67981,68325,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR7226556,chromosome,-,-,NODE_21_length_68527_cov_39.455281,68527,0.4224028485122652,876b710efc875ad76dc2b664fab19b76,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_23_length_64282_cov_31.590764,63044,63514,+,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.0,100.0,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,,,ERR7226556,chromosome,-,-,NODE_23_length_64282_cov_31.590764,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_23_length_64282_cov_31.590764,63612,64133,+,sat2,streptothricin N-acetyltransferase Sat2,core,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,EXACTX,174,174,100.0,100.0,174,WP_000704156.1,streptothricin N-acetyltransferase Sat2,,,ERR7226556,chromosome,-,-,NODE_23_length_64282_cov_31.590764,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_37_length_8120_cov_34.815110,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,ERR7226556,chromosome,-,-,NODE_37_length_8120_cov_34.815110,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR7226556,,NODE_37_length_8120_cov_34.815110,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,ERR7226556,chromosome,-,-,NODE_37_length_8120_cov_34.815110,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR7226556,,NODE_39_length_4810_cov_55.838251,2157,3359,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,ERR7226556,plasmid,AC715,AM016,NODE_39_length_4810_cov_55.838251,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_39_length_4810_cov_55.838251,3980,4792,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,ERR7226556,plasmid,AC715,AM016,NODE_39_length_4810_cov_55.838251,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_41_length_3609_cov_33.721652,2013,2474,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,ERR7226556,chromosome,-,-,NODE_41_length_3609_cov_33.721652,3609,0.5658077029648102,2d320bef24df4b13eab9ffff06ddc2e0,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226556,,NODE_43_length_2637_cov_65.315209,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,ERR7226556,plasmid,AC163,AL241,NODE_43_length_2637_cov_65.315209,2637,0.3674630261660978,68f4cda09eb19f2c7a481d4e93d02d50,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0023533,Acinetobacter baumannii,-,-,-
ERR7226556,,NODE_46_length_1509_cov_41.326950,166,978,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,ERR7226556,chromosome,-,-,NODE_46_length_1509_cov_41.326950,1509,0.465871438038436,60fcf66dd481637f1098ab7938e36f44,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR7226556,,NODE_48_length_1143_cov_40.218391,130,930,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR7226556,plasmid,AC715,AM016,NODE_48_length_1143_cov_40.218391,1143,0.5293088363954506,f65e4e97dca9156df3e45b08d6d88c5d,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0192445,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
ERR7226556,,NODE_4_length_245386_cov_33.315871,244018,245166,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,ERR7226556,chromosome,-,-,NODE_4_length_245386_cov_33.315871,245386,0.3845940681212457,028b93b82060d29af2ca3d55e360a8a9,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_50_length_981_cov_38.202948,126,902,-,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,ERR7226556,chromosome,-,-,NODE_50_length_981_cov_38.202948,981,0.3302752293577982,9a7a832c1c822902a9e9303715c54349,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_53_length_859_cov_127.051316,64,849,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,ERR7226556,chromosome,-,-,NODE_53_length_859_cov_127.051316,859,0.529685681024447,e207eb4be0651e8ed37013c320c93bb7,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226556,,NODE_54_length_831_cov_66.062842,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR7226556,chromosome,-,-,NODE_54_length_831_cov_66.062842,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR7226586,,NODE_16_length_71018_cov_50.620849,116,928,+,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,ERR7226586,chromosome,-,-,NODE_16_length_71018_cov_50.620849,71018,0.4032780421864879,498e9becbd7e04b97948d588eed18b0c,not tested,rep_cluster_1656,001057__CP015616_00173,"MOBP,MOBP,MOBP","NZ_ALIG01000010_00048,NZ_CM001803_00063,NZ_AEOY01000096_00007",-,-,-,-,-,-,-,-,-,-,-
ERR7226586,,NODE_16_length_71018_cov_50.620849,1635,2141,-,dfrA20,trimethoprim-resistant dihydrofolate reductase DfrA20,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,169,169,100.0,100.0,169,WP_032491181.1,trimethoprim-resistant dihydrofolate reductase DfrA20,,,ERR7226586,chromosome,-,-,NODE_16_length_71018_cov_50.620849,71018,0.4032780421864879,498e9becbd7e04b97948d588eed18b0c,not tested,rep_cluster_1656,001057__CP015616_00173,"MOBP,MOBP,MOBP","NZ_ALIG01000010_00048,NZ_CM001803_00063,NZ_AEOY01000096_00007",-,-,-,-,-,-,-,-,-,-,-
